# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-10 10:26:03 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01474500 Schuylkill River at Philadelphia, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01474500
#            TS   parameter     statistic     Description
#        118500       00060     00003     Discharge, cubic feet per second (Mean)
#        118501       00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#        118502       00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#        118503       00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#        118504       00300     00001     Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)
#        118505       00300     00002     Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)
#        118506       00300     00003     Dissolved oxygen, water, unfiltered, milligrams per liter (Mean)
#        118507       00010     00001     Temperature, water, degrees Celsius (Maximum), [(2)]
#        118508       00010     00002     Temperature, water, degrees Celsius (Minimum), [(2)]
#        118509       00010     00003     Temperature, water, degrees Celsius (Mean), [(2)]
#        118510       00400     00001     pH, water, unfiltered, field, standard units (Maximum)
#        118511       00400     00002     pH, water, unfiltered, field, standard units (Minimum)
#        118513       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#        118514       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#        118515       00011     00001     Temperature, water, degrees Fahrenheit (Maximum)
#        118516       00011     00002     Temperature, water, degrees Fahrenheit (Minimum)
#        118517       00011     00003     Temperature, water, degrees Fahrenheit (Mean)
#        251571       00010     00003     Temperature, water, degrees Celsius (Mean)
#        251572       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        251573       00010     00002     Temperature, water, degrees Celsius (Minimum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	118500_00060_00003	118500_00060_00003_cd	118501_00095_00001	118501_00095_00001_cd	118502_00095_00002	118502_00095_00002_cd	118503_00095_00003	118503_00095_00003_cd	118504_00300_00001	118504_00300_00001_cd	118505_00300_00002	118505_00300_00002_cd	118506_00300_00003	118506_00300_00003_cd	118507_00010_00001	118507_00010_00001_cd	118508_00010_00002	118508_00010_00002_cd	118509_00010_00003	118509_00010_00003_cd	118510_00400_00001	118510_00400_00001_cd	118511_00400_00002	118511_00400_00002_cd	118513_80154_00003	118513_80154_00003_cd	118514_80155_00003	118514_80155_00003_cd	118515_00011_00001	118515_00011_00001_cd	118516_00011_00002	118516_00011_00002_cd	118517_00011_00003	118517_00011_00003_cd	251571_00010_00003	251571_00010_00003_cd	251572_00010_00001	251572_00010_00001_cd	251573_00010_00002	251573_00010_00002_cd
USGS	01474500	1956-10-30	1770	A																																						
USGS	01474500	1956-10-31	1500	A																																						
USGS	01474500	1956-11-01	2100	A																																						
USGS	01474500	1956-11-02	7700	A																																						
USGS	01474500	1956-11-03	13000	A																																						
USGS	01474500	1956-11-04	7700	A																																						
USGS	01474500	1956-11-05	5800	A																																						
USGS	01474500	1956-11-06	4500	A																																						
USGS	01474500	1956-11-07	3820	A																																						
USGS	01474500	1956-11-08	3240	A																																						
USGS	01474500	1956-11-09	2830	A																																						
USGS	01474500	1956-11-10	2590	A																																						
USGS	01474500	1956-11-11	2290	A																																						
USGS	01474500	1956-11-12	2050	A																																						
USGS	01474500	1956-11-13	1910	A																																						
USGS	01474500	1956-11-14	1680	A																																						
USGS	01474500	1956-11-15	1540	A																																						
USGS	01474500	1956-11-16	1370	A																																						
USGS	01474500	1956-11-17	1200	A																																						
USGS	01474500	1956-11-18	2250	A																																						
USGS	01474500	1956-11-19	2980	A																																						
USGS	01474500	1956-11-20	2010	A																																						
USGS	01474500	1956-11-21	1240	A																																						
USGS	01474500	1956-11-22	2500	A																																						
USGS	01474500	1956-11-23	2200	A																																						
USGS	01474500	1956-11-24	2000	A																																						
USGS	01474500	1956-11-25	1800	A																																						
USGS	01474500	1956-11-26	1860	A																																						
USGS	01474500	1956-11-27	2010	A																																						
USGS	01474500	1956-11-28	1860	A																																						
USGS	01474500	1956-11-29	1730	A																																						
USGS	01474500	1956-11-30	1590	A																																						
USGS	01474500	1956-12-01	1450	A																																						
USGS	01474500	1956-12-02	1370	A																																						
USGS	01474500	1956-12-03	1370	A																																						
USGS	01474500	1956-12-04	1330	A																																						
USGS	01474500	1956-12-05	1240	A																																						
USGS	01474500	1956-12-06	1200	A																																						
USGS	01474500	1956-12-07	1200	A																																						
USGS	01474500	1956-12-08	1200	A																																						
USGS	01474500	1956-12-09	1450	A																																						
USGS	01474500	1956-12-10	3650	A																																						
USGS	01474500	1956-12-11	3030	A																																						
USGS	01474500	1956-12-12	2590	A																																						
USGS	01474500	1956-12-13	2780	A																																						
USGS	01474500	1956-12-14	5520	A																																						
USGS	01474500	1956-12-15	14500	A																																						
USGS	01474500	1956-12-16	11900	A																																						
USGS	01474500	1956-12-17	9150	A																																						
USGS	01474500	1956-12-18	6820	A																																						
USGS	01474500	1956-12-19	5460	A																																						
USGS	01474500	1956-12-20	4560	A																																						
USGS	01474500	1956-12-21	4680	A																																						
USGS	01474500	1956-12-22	4860	A																																						
USGS	01474500	1956-12-23	5340	A																																						
USGS	01474500	1956-12-24	5100	A																																						
USGS	01474500	1956-12-25	5580	A																																						
USGS	01474500	1956-12-26	4980	A																																						
USGS	01474500	1956-12-27	4440	A																																						
USGS	01474500	1956-12-28	4160	A																																						
USGS	01474500	1956-12-29	4040	A																																						
USGS	01474500	1956-12-30	3610	A																																						
USGS	01474500	1956-12-31	3080	A																																						
USGS	01474500	1957-01-01	2880	A																																						
USGS	01474500	1957-01-02	2590	A																																						
USGS	01474500	1957-01-03	2150	A																																						
USGS	01474500	1957-01-04	2150	A																																						
USGS	01474500	1957-01-05	2150	A																																						
USGS	01474500	1957-01-06	2050	A																																						
USGS	01474500	1957-01-07	1910	A																																						
USGS	01474500	1957-01-08	1860	A																																						
USGS	01474500	1957-01-09	1860	A																																						
USGS	01474500	1957-01-10	2010	A																																						
USGS	01474500	1957-01-11	2050	A																																						
USGS	01474500	1957-01-12	1730	A																																						
USGS	01474500	1957-01-13	1680	A																																						
USGS	01474500	1957-01-14	1590	A																																						
USGS	01474500	1957-01-15	1330	A																																						
USGS	01474500	1957-01-16	1120	A																																						
USGS	01474500	1957-01-17	1100	A																																						
USGS	01474500	1957-01-18	1050	A																																						
USGS	01474500	1957-01-19	1000	A																																						
USGS	01474500	1957-01-20	950	A																																						
USGS	01474500	1957-01-21	1200	A																																						
USGS	01474500	1957-01-22	1330	A																																						
USGS	01474500	1957-01-23	2880	A																																						
USGS	01474500	1957-01-24	6700	A																																						
USGS	01474500	1957-01-25	3390	A																																						
USGS	01474500	1957-01-26	2680	A																																						
USGS	01474500	1957-01-27	2440	A																																						
USGS	01474500	1957-01-28	2290	A																																						
USGS	01474500	1957-01-29	2150	A																																						
USGS	01474500	1957-01-30	2290	A																																						
USGS	01474500	1957-01-31	2290	A																																						
USGS	01474500	1957-02-01	2250	A																																						
USGS	01474500	1957-02-02	2200	A																																						
USGS	01474500	1957-02-03	2010	A																																						
USGS	01474500	1957-02-04	2250	A																																						
USGS	01474500	1957-02-05	5590	A																																						
USGS	01474500	1957-02-06	3930	A																																						
USGS	01474500	1957-02-07	3340	A																																						
USGS	01474500	1957-02-08	3240	A																																						
