# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-10 09:43:49 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01482800 Delaware River at Reedy Island Jetty, DE
# -----------------------------------------------------------------------------------
#
# Data provided for site 01482800
#            TS   parameter     statistic     Description
#        118703       00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#        118704       00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#        118705       00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#        118706       00400     00001     pH, water, unfiltered, field, standard units (Maximum)
#        118707       00400     00002     pH, water, unfiltered, field, standard units (Minimum)
#        118708       00400     00003     pH, water, unfiltered, field, standard units (Mean)
#        118709       00400     00008     pH, water, unfiltered, field, standard units (Median)
#        118710       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        118711       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        118712       00010     00003     Temperature, water, degrees Celsius (Mean)
#        118713       00300     00001     Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)
#        118714       00300     00002     Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)
#        118715       00300     00003     Dissolved oxygen, water, unfiltered, milligrams per liter (Mean)
#        214299       63680     00001     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Maximum)
#        214300       63680     00003     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Mean)
#        214301       63680     00002     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Minimum)
#
# Data-value qualification codes included in this output:
#   ***  Value unavailable.
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	118703_00095_00001	118703_00095_00001_cd	118704_00095_00002	118704_00095_00002_cd	118705_00095_00003	118705_00095_00003_cd	118706_00400_00001	118706_00400_00001_cd	118707_00400_00002	118707_00400_00002_cd	118708_00400_00003	118708_00400_00003_cd	118709_00400_00008	118709_00400_00008_cd	118710_00010_00001	118710_00010_00001_cd	118711_00010_00002	118711_00010_00002_cd	118712_00010_00003	118712_00010_00003_cd	118713_00300_00001	118713_00300_00001_cd	118714_00300_00002	118714_00300_00002_cd	118715_00300_00003	118715_00300_00003_cd	214299_63680_00001	214299_63680_00001_cd	214300_63680_00003	214300_63680_00003_cd	214301_63680_00002	214301_63680_00002_cd
USGS	01482800	1978-05-09	10400	A	4000	A	5950	A	7.4	A	7.0	A	7.1	A			15.0	A	13.3	A	14.2	A	9.2	A	8.4	A	8.8	A						
USGS	01482800	1978-05-10	8320	A	3360	A	4930	A	7.2	A	6.9	A	7.0	A			15.1	A	13.7	A	14.5	A	9.0	A	8.2	A	8.5	A						
USGS	01482800	1978-05-11	7800	A	3000	A	4600	A	7.2	A	6.9	A	7.0	A			15.7	A	13.9	A	14.9	A	8.7	A	7.9	A	8.3	A						
USGS	01482800	1978-05-12	7640	A	3240	A	4800	A	7.2	A	6.8	A	7.0	A			16.0	A	14.5	A	15.3	A	8.7	A	8.0	A	8.4	A						
USGS	01482800	1978-05-13	7000	A	3400	A	4800	A	7.1	A	6.9	A	7.0	A			16.0	A	15.1	A	15.6	A	8.8	A	8.3	A	8.6	A						
USGS	01482800	1978-05-14	6840	A	3360	A	4860	A	7.2	A	7.0	A	7.1	A			16.6	A	15.3	A	15.9	A	9.0	A	8.5	A	8.8	A						
USGS	01482800	1978-05-15	6800	A	2600	A	4130	A	7.2	A	6.9	A	7.1	A			16.3	A	15.5	A	15.9	A	8.7	A	8.4	A	8.6	A						
USGS	01482800	1978-05-16	5560	A	1400	A	3150	A	7.1	A	6.8	A	7.0	A			15.8	A	15.2	A	15.6	A	8.7	A	8.1	A	8.4	A						
USGS	01482800	1978-05-17	5200	A	1240	A	2560	A	7.0	A	6.7	A	6.9	A			16.5	A	15.5	A	15.9	A	8.2	A	7.6	A	8.0	A						
USGS	01482800	1978-05-18	2440	A	840	A	1550	A	6.8	A	6.6	A	6.8	A			17.5	A	15.9	A	16.6	A	7.9	A	7.0	A	7.6	A						
USGS	01482800	1978-05-19	2760	A	560	A	1110	A	6.8	A	6.5	A	6.7	A			18.5	A	16.5	A	17.3	A	7.4	A	6.4	A	7.1	A						
USGS	01482800	1978-05-20	2360	A	560	A	913	A	6.7	A	6.5	A	6.6	A			19.4	A	16.8	A	18.0	A	7.0	A	6.1	A	6.7	A						
USGS	01482800	1978-05-21	1240	A	560	A	760	A	6.7	A	6.5	A	6.6	A			20.0	A	18.0	A	18.8	A	7.5	A	6.0	A	6.7	A						
USGS	01482800	1978-05-22	1760	A	560	A	753	A	6.7	A	6.5	A	6.6	A			19.6	A	18.0	A	18.8	A	7.5	A	6.2	A	6.9	A						
USGS	01482800	1978-05-23	2320	A	440	A	797	A	6.7	A	6.5	A	6.6	A			19.9	A	18.3	A	19.1	A	7.5	A	6.2	A	6.9	A						
USGS	01482800	1978-05-24	2440	A	400	A	809	A	6.7	A	6.5	A	6.6	A			19.4	A	18.3	A	18.8	A	7.2	A	6.1	A	6.7	A						
USGS	01482800	1978-05-25	1360	A	400	A	564	A	6.6	A	6.4	A	6.5	A			19.9	A	18.6	A	19.1	A	7.1	A	6.0	A	6.6	A						
USGS	01482800	1978-05-26	1240	A	200	A	493	A	6.6	A	6.4	A	6.5	A			20.0	A	18.6	A	19.4	A	7.0	A	5.8	A	6.4	A						
USGS	01482800	1978-05-27	840	A	160	A	293	A	6.6	A	6.4	A	6.5	A			19.6	A	18.8	A	19.3	A	7.0	A	5.9	A	6.6	A						
USGS	01482800	1978-05-28	720	A	160	A	269	A	6.6	A	6.3	A	6.5	A			20.1	A	19.0	A	19.6	A	7.0	A	6.1	A	6.6	A						
USGS	01482800	1978-05-29	440	A	160	A	233	A	6.6	A	6.4	A	6.4	A			20.6	A	19.4	A	19.9	A	7.0	A	6.2	A	6.6	A						
USGS	01482800	1978-05-30	1400	A	160	A	379	A	6.7	A	6.4	A	6.5	A			21.8	A	19.6	A	20.6	A	7.2	A	6.1	A	6.7	A						
USGS	01482800	1978-05-31	1960	A	160	A	501	A	6.8	A	6.4	A	6.5	A			22.3	A	20.4	A	21.3	A	7.3	A	6.2	A	6.7	A						
USGS	01482800	1978-06-01	4160	A	200	A	837	A	6.9	A	6.4	A	6.6	A			23.1	A	21.0	A	21.9	A	7.4	A	6.2	A	6.8	A						
USGS	01482800	1978-06-02	4960	A	400	A	1290	A	7.0	A	6.4	A	6.6	A			23.5	A	21.6	A	22.5	A	7.5	A	6.5	A	7.0	A						
USGS	01482800	1978-06-03	5000	A	440	A	1490	A	7.0	A	6.5	A	6.7	A			23.1	A	22.1	A	22.6	A	7.3	A	6.4	A	6.9	A						
USGS	01482800	1978-06-04	5240	A	400	A	1620	A	7.1	A	6.4	A	6.7	A			23.4	A	21.6	A	22.5	A	8.0	A	6.2	A	7.0	A						
USGS	01482800	1978-06-05	5640	A	760	A	2550	A	7.1	A	6.6	A	6.9	A			23.1	A	21.9	A	22.6	A	7.6	A	6.8	A	7.2	A						
USGS	01482800	1978-06-06	6600	A	760	A	2550	A	7.1	A	6.7	A	6.9	A			23.4	A	21.6	A	22.4	A	7.5	A	6.4	A	7.1	A						
USGS	01482800	1978-06-07	7360	A	1120	A	2820	A	7.2	A	6.7	A	6.9	A			23.1	A	22.0	A	22.6	A	7.2	A	6.5	A	6.8	A						
USGS	01482800	1978-06-08	6360	A	1000	A	2620	A	7.2	A	6.7	A	6.9	A			23.6	A	22.5	A	23.1	A	7.2	A	6.2	A	6.8	A						
USGS	01482800	1978-06-09	5120	A	1000	A	2060	A	7.1	A	6.7	A	6.9	A			24.0	A	22.6	A	23.4	A	7.1	A	6.0	A	6.5	A						
USGS	01482800	1978-06-10	4800	A	840	A	1870	A	7.1	A	6.7	A	6.9	A			24.1	A	22.6	A	23.5	A	6.9	A	6.0	A	6.5	A						
USGS	01482800	1978-06-11	6040	A	840	A	2500	A	7.2	A	6.7	A	6.9	A			24.5	A	22.6	A	23.6	A	7.0	A	6.0	A	6.5	A						
USGS	01482800	1978-06-12	5640	A	960	A	2270	A	7.2	A	6.7	A	7.0	A			24.6	A	23.0	A	23.8	A	7.1	A	6.0	A	6.6	A						
USGS	01482800	1978-06-13	5520	A	1160	A	2270	A	7.2	A	6.8	A	7.0	A			24.4	A	22.6	A	23.5	A	7.2	A	6.1	A	6.6	A						
USGS	01482800	1978-06-14	5000	A	720	A	2010	A	7.2	A	6.7	A	7.0	A			23.6	A	22.5	A	23.0	A	7.2	A	6.2	A	6.8	A						
USGS	01482800	1978-06-15	8360	A	800	A	3490	A	7.5	A	6.9	A	7.1	A			23.5	A	22.0	A	22.6	A	7.5	A	6.5	A	7.0	A						
USGS	01482800	1978-06-16	10400	A	1240	A	4620	A	7.7	A	6.9	A	7.2	A			24.0	A	22.0	A	22.6	A	7.8	A	6.6	A	7.2	A						
USGS	01482800	1978-06-17	11100	A	2440	A	5600	A	7.5	A	7.1	A	7.2	A			22.8	A	21.6	A	22.1	A	7.4	A	6.7	A	7.1	A						
USGS	01482800	1978-06-18	10800	A	2760	A	5410	A	7.5	A	7.0	A	7.2	A			23.8	A	21.6	A	22.6	A	7.5	A	6.4	A	6.9	A						
USGS	01482800	1978-06-19	10400	A	2840	A	5170	A	7.4	A	6.9	A	7.1	A			24.8	A	22.5	A	23.5	A	7.1	A	6.2	A	6.7	A						
USGS	01482800	1978-06-20	10700	A	2960	A	5710	A	7.5	A	6.9	A	7.2	A			24.9	A	22.9	A	23.8	A	7.2	A	5.9	A	6.6	A						
USGS	01482800	1978-06-21	11400	A	3640	A	6310	A	7.5	A	7.0	A	7.2	A			25.1	A	23.1	A	24.0	A	7.4	A	6.0	A	6.5	A						
USGS	01482800	1978-06-22	11200	A	3640	A	6150	A	7.5	A	6.9	A	7.2	A			25.3	A	23.4	A	24.4	A	7.2	A	5.6	A	6.3	A						
USGS	01482800	1978-06-23	10800	A	3640	A	6180	A	7.4	A	6.9	A	7.1	A			25.3	A	23.9	A	24.6	A	7.1	A	5.5	A	6.2	A						
USGS	01482800	1978-06-24	10600	A	3760	A	6320	A	7.4	A	7.0	A	7.2	A			25.5	A	24.0	A	24.8	A	7.1	A	5.5	A	6.3	A						
USGS	01482800	1978-06-25	10400	A	4000	A	6490	A	7.5	A	7.0	A	7.2	A			26.1	A	24.4	A	25.1	A	7.4	A	5.8	A	6.4	A						
USGS	01482800	1978-06-26	10600	A	4440	A	6690	A	7.4	A	7.0	A	7.2	A			25.4	A	24.5	A	25.0	A	6.7	A	5.8	A	6.2	A						
USGS	01482800	1978-06-27	9600	A	4200	A	6380	A	7.3	A	7.0	A	7.2	A			26.4	A	24.9	A	25.4	A	6.4	A	5.4	A	6.0	A						
USGS	01482800	1978-06-28	9520	A	4200	A	6190	A	7.3	A	7.0	A	7.2	A			27.0	A	25.1	A	25.9	A	6.3	A	5.5	A	5.9	A						
USGS	01482800	1978-06-29	11200	A	4040	A	6570	A	7.5	A	7.1	A	7.2	A			27.4	A	25.5	A	26.2	A	6.6	A	5.6	A	6.0	A						
USGS	01482800	1978-06-30	12200	A	4360	A	7220	A	7.5	A	7.0	A	7.2	A			27.5	A	25.7	A	26.4	A	6.5	A	5.4	A	6.0	A						
USGS	01482800	1978-07-01	13800	A	4760	A	8120	A	7.5	A	7.1	A	7.3	A			27.1	A	25.1	A	26.0	A	6.7	A	5.5	A	6.0	A						
USGS	01482800	1978-07-02	14400	A	5200	A	8680	A	7.5	A	7.1	A	7.2	A			25.7	A	24.6	A	25.4	A	6.3	A	5.2	A	5.7	A						
USGS	01482800	1978-07-03	13400	A	6040	A	9170	A	7.4	A	7.1	A	7.2	A			24.6	A	23.6	A	24.3	A	6.2	A	5.1	A	5.7	A						
USGS	01482800	1978-07-04	13400	A	4800	A	7850	A	7.4	A	7.1	A	7.2	A			24.1	A	23.3	A	23.6	A	6.4	A	5.4	A	5.9	A						
USGS	01482800	1978-07-05	13900	A	4880	A	8910	A	7.4	A	7.1	A	7.2	A			25.1	A	22.6	A	23.6	A	7.0	A	5.8	A	6.1	A						
USGS	01482800	1978-07-06	14000	A	5120	A	8300	A	7.4	A	7.0	A	7.2	A			25.5	A	23.1	A	24.1	A	6.9	A	5.6	A	5.9	A						
USGS	01482800	1978-07-07	13200	A	4960	A	7540	A	7.3	A	7.0	A	7.1	A			25.4	A	23.6	A	24.5	A	6.5	A	5.5	A	5.9	A						
USGS	01482800	1978-07-08	12000	A	4560	A	7310	A	7.4	A	7.0	A	7.2	A			25.7	A	24.0	A	24.9	A	6.6	A	5.5	A	5.9	A						
USGS	01482800	1978-07-09	12000	A	4560	A	7220	A	7.4	A	7.0	A	7.2	A			26.4	A	24.5	A	25.5	A	6.4	A	5.5	A	5.8	A						
USGS	01482800	1978-07-10	11600	A	3960	A	7320	A	7.3	A	7.0	A	7.2	A			26.6	A	25.1	A	25.9	A	6.0	A	5.4	A	5.7	A						
USGS	01482800	1978-07-11	11200	A	3920	A	6970	A	7.3	A	7.0	A	7.1	A			26.5	A	24.9	A	25.7	A	6.6	A	5.5	A	6.0	A						
USGS	01482800	1978-07-12	13200	A	4840	A	8410	A	7.3	A	7.0	A	7.2	A			26.4	A	24.9	A	25.4	A	7.0	A	6.1	A	6.4	A						
USGS	01482800	1978-07-13	14200	A	5400	A	8950	A	7.5	A	7.1	A	7.2	A			26.5	A	25.0	A	25.5	A	7.0	A	6.2	A	6.6	A						
USGS	01482800	1978-07-14	14000	A	5600	A	8970	A	7.4	A	7.1	A	7.2	A			25.7	A	24.9	A	25.1	A	6.8	A	6.2	A	6.5	A						
USGS	01482800	1978-07-15	14200	A	5200	A	8800	A	7.4	A	7.0	A	7.2	A			26.7	A	25.0	A	25.6	A	6.7	A	6.0	A	6.3	A						
USGS	01482800	1978-07-16	15800	A	5520	A	9140	A	7.3	A	7.0	A	7.1	A			25.9	A	25.0	A	25.5	A	6.4	A	5.6	A	6.0	A						
USGS	01482800	1978-07-17	16200	A	6160	A	9790	A	7.3	A	6.9	A	7.1	A			26.4	A	25.0	A	25.5	A	6.1	A	5.3	A	5.7	A						
USGS	01482800	1978-07-18	15000	A	6160	A	9510	A	7.3	A	6.9	A	7.0	A			27.3	A	25.0	A	26.0	A	6.0	A	4.8	A	5.4	A						
USGS	01482800	1978-07-19	16200	A	6400	A	9500	A	7.2	A	6.8	A	7.0	A			27.2	A	25.4	A	26.2	A	5.7	A	4.6	A	5.2	A						
USGS	01482800	1978-07-20	16000	A	6560	A	9540	A	7.3	A	6.9	A	7.0	A			27.4	A	25.5	A	26.5	A	5.6	A	4.6	A	5.2	A						
USGS	01482800	1978-07-21	15200	A	7120	A	9990	A	7.2	A	6.9	A	7.0	A			28.1	A	26.1	A	27.0	A	5.8	A	4.6	A	5.2	A						
USGS	01482800	1978-07-22	15800	A	7200	A	10400	A	7.2	A	6.9	A	7.0	A			28.4	A	26.7	A	27.6	A	5.5	A	4.5	A	5.0	A						
USGS	01482800	1978-07-23	15900	A	7640	A	11000	A	7.2	A	6.9	A	7.0	A			28.8	A	27.2	A	28.1	A	5.4	A	4.3	A	4.8	A						
USGS	01482800	1978-07-24	16000	A	7640	A	11000	A	7.2	A	6.9	A	7.1	A			28.9	A	27.7	A	28.2	A	5.6	A	4.5	A	5.0	A						
USGS	01482800	1978-07-25	16600	A	8200	A	11600	A	7.3	A	7.0	A	7.1	A			28.0	A	27.0	A	27.5	A	5.8	A	4.9	A	5.4	A						
USGS	01482800	1978-07-26	15900	A	8200	A	11500	A	7.3	A	7.0	A	7.2	A			28.4	A	26.9	A	27.4	A	6.0	A	5.2	A	5.6	A						
USGS	01482800	1978-07-27	15600	A	8840	A	11900	A	7.3	A	7.1	A	7.2	A			28.5	A	27.0	A	27.5	A	5.9	A	5.4	A	5.6	A						
USGS	01482800	1978-07-28	29800	A	8160	A	11300	A	7.2	A	7.1	A	7.2	A			28.4	A	26.7	A	27.5	A	5.8	A	1.6	A	5.5	A						
USGS	01482800	1978-07-29	17600	A	7640	A	11200	A	7.3	A	7.1	A	7.2	A			28.5	A	27.0	A	27.5	A	6.0	A	5.2	A	5.5	A						
USGS	01482800	1978-07-30	17000	A	8400	A	11700	A	7.4	A	7.1	A	7.2	A			28.2	A	26.7	A	27.5	A	6.2	A	5.4	A	5.7	A						
USGS	01482800	1978-07-31	18600	A	8160	A	12700	A	7.4	A	7.1	A	7.2	A			28.0	A	26.5	A	27.1	A	6.3	A	5.6	A	5.9	A						
USGS	01482800	1978-08-01	18300	A	8800	A	12700	A	7.3	A	7.1	A	7.2	A			27.4	A	26.5	A	26.9	A	6.2	A	5.6	A	5.8	A						
USGS	01482800	1978-08-02	18400	A	9000	A	12600	A	7.3	A	7.1	A	7.2	A			27.1	A	26.5	A	26.8	A	6.0	A	5.4	A	5.6	A						
USGS	01482800	1978-08-03	18200	A	7600	A	11300	A	7.3	A	7.1	A	7.2	A			27.8	A	26.5	A	27.0	A	6.0	A	5.3	A	5.6	A						
USGS	01482800	1978-08-04	14000	A	6960	A	9440	A	7.3	A	7.1	A	7.2	A			27.3	A	26.7	A	27.0	A	5.9	A	5.4	A	5.6	A						
USGS	01482800	1978-08-05	13400	A	6800	A	9020	A	7.3	A	7.1	A	7.2	A			27.5	A	26.5	A	27.0	A	6.0	A	2.3	A	5.5	A						
USGS	01482800	1978-08-06	14000	A	6760	A	9310	A	7.3	A	7.1	A	7.2	A			27.5	A	26.7	A	27.2	A	6.0	A	5.3	A	5.6	A						
USGS	01482800	1978-08-07	13400	A	6400	A	8900	A	7.3	A	7.0	A	7.2	A			27.9	A	26.7	A	27.4	A	5.9	A	5.4	A	5.7	A						
USGS	01482800	1978-08-08	11600	A	4960	A	7780	A	7.2	A	7.0	A	7.1	A			28.3	A	27.2	A	27.8	A	5.9	A	5.4	A	5.7	A						
USGS	01482800	1978-08-09	10200	A	4560	A	6850	A	7.2	A	7.0	A	7.1	A			28.9	A	27.5	A	28.1	A	6.0	A	5.4	A	5.6	A						
USGS	01482800	1978-08-10	10600	A	4600	A	7070	A	7.2	A	7.0	A	7.1	A			28.9	A	27.5	A	27.9	A	6.0	A	5.4	A	5.6	A						
USGS	01482800	1978-08-11	12000	A	4560	A	7140	A	7.3	A	7.0	A	7.1	A			28.7	A	27.7	A	28.1	A	5.9	A	5.4	A	5.6	A						
USGS	01482800	1978-08-12	12000	A	4720	A	7430	A	7.3	A	7.0	A	7.1	A			28.9	A	27.9	A	28.2	A	5.7	A	5.2	A	5.5	A						
USGS	01482800	1978-08-13	11200	A	4440	A	6830	A	7.2	A	7.0	A	7.1	A			29.2	A	27.9	A	28.4	A	5.6	A	5.0	A	5.3	A						
USGS	01482800	1978-08-14	11800	A	4160	A	6650	A	7.3	A	6.9	A	7.0	A			29.7	A	28.0	A	28.6	A	5.4	A	4.8	A	5.1	A						
USGS	01482800	1978-08-15	12400	A	4200	A	6680	A	7.3	A	6.9	A	7.0	A			29.6	A	28.2	A	28.8	A	5.4	A	4.5	A	5.0	A						
USGS	01482800	1978-08-16	13500	A	4400	A	7040	A	7.3	A	6.9	A	7.1	A			29.9	A	28.4	A	29.0	A	5.5	A	4.6	A	5.1	A						
USGS	01482800	1978-08-17	13100	A	4600	A	7260	A	7.3	A	6.9	A	7.1	A			30.1	A	28.7	A	29.2	A	5.5	A	4.7	A	5.1	A						
USGS	01482800	1978-08-18	13000	A	4560	A	7320	A	7.3	A	6.9	A	7.1	A			29.9	A	28.4	A	29.1	A	5.5	A	4.6	A	5.1	A						
USGS	01482800	1978-08-19	13200	A	5120	A	7930	A	7.3	A	6.9	A	7.1	A			30.3	A	28.4	A	29.2	A	5.7	A	4.6	A	5.0	A						
USGS	01482800	1978-08-20	13400	A	5200	A	8260	A	7.3	A	7.0	A	7.1	A			29.6	A	28.7	A	29.1	A	5.5	A	4.5	A	5.1	A						
USGS	01482800	1978-08-21	14000	A	5600	A	8740	A	7.4	A	7.1	A	7.2	A			28.8	A	27.2	A	28.2	A	6.2	A	5.2	A	5.6	A						
USGS	01482800	1978-08-22	14800	A	6360	A	9920	A	7.4	A	7.0	A	7.2	A			29.0	A	27.7	A	28.3	A	6.2	A	5.2	A	5.6	A						
USGS	01482800	1978-08-23	13800	A	6720	A	9840	A	7.3	A	7.0	A	7.2	A			29.0	A	27.7	A	28.3	A	6.0	A	5.2	A	5.5	A						
USGS	01482800	1978-08-24	13800	A	6800	A	9520	A	7.3	A	7.1	A	7.2	A			29.2	A	27.9	A	28.4	A	5.9	A	5.2	A	5.4	A						
USGS	01482800	1978-08-25	16000	A	6840	A	9950	A	7.4	A	7.1	A	7.2	A			28.5	A	27.2	A	27.9	A	5.9	A	5.2	A	5.5	A						
USGS	01482800	1978-08-26	15500	A	7240	A	11000	A	7.4	A	7.1	A	7.2	A			28.5	A	27.0	A	27.5	A	5.8	A	5.4	A	5.6	A						
USGS	01482800	1978-08-27	15400	A	7760	A	10800	A	7.4	A	7.1	A	7.2	A			28.2	A	26.7	A	27.5	A	6.2	A	5.2	A	5.6	A						
USGS	01482800	1978-08-28	13100	A	6720	A	9530	A	7.3	A	7.1	A	7.2	A			28.3	A	26.7	A	27.4	A	6.3	A	5.5	A	5.9	A						
USGS	01482800	1978-08-29	12800	A	5520	A	8120	A	7.3	A	7.1	A	7.1	A			28.7	A	27.2	A	27.8	A	6.2	A	5.4	A	5.8	A						
USGS	01482800	1978-08-30	13000	A	5000	A	7600	A	7.3	A	7.0	A	7.1	A			28.2	A	27.4	A	27.7	A	6.2	A	5.5	A	5.8	A						
USGS	01482800	1978-08-31	12600	A	5240	A	8160	A	7.3	A	7.0	A	7.1	A			28.2	A	26.7	A	27.6	A	5.9	A	5.3	A	5.6	A						
USGS	01482800	1978-09-01	12700	A	4960	A	7510	A	7.3	A	7.0	A	7.1	A			27.5	A	26.7	A	27.0	A	6.0	A	5.3	A	5.6	A						
USGS	01482800	1978-09-02	13400	A	5200	A	8500	A	7.3	A	7.0	A	7.1	A			28.0	A	26.5	A	27.1	A	6.0	A	5.3	A	5.6	A						
USGS	01482800	1978-09-03	13400	A	5520	A	8580	A	7.3	A	7.0	A	7.1	A			27.5	A	26.4	A	27.0	A	5.9	A	5.3	A	5.5	A						
USGS	01482800	1978-09-04	12600	A	5240	A	8310	A	7.2	A	7.0	A	7.1	A			27.4	A	26.2	A	26.8	A	6.1	A	5.3	A	5.6	A						
USGS	01482800	1978-09-05	13800	A	5920	A	9030	A	7.3	A	7.0	A	7.1	A			27.4	A	25.9	A	26.7	A	6.4	A	5.4	A	5.8	A						
USGS	01482800	1978-09-06	13600	A	6040	A	9400	A	7.3	A	7.0	A	7.1	A			27.5	A	26.2	A	26.9	A	6.3	A	5.4	A	5.8	A						
USGS	01482800	1978-09-07	13600	A	6000	A	9060	A	7.3	A	7.0	A	7.1	A			27.5	A	26.4	A	27.0	A	6.1	A	5.7	A	5.8	A						
USGS	01482800	1978-09-08	14600	A	6040	A	9280	A	7.4	A	7.0	A	7.2	A			27.0	A	25.5	A	26.2	A	6.2	A	5.8	A	6.0	A						
USGS	01482800	1978-09-09	14600	A	6200	A	9780	A	7.3	A	7.1	A	7.2	A			26.5	A	25.1	A	25.9	A	6.5	A	5.8	A	6.1	A						
USGS	01482800	1978-09-10	16200	A	6800	A	10100	A	7.4	A	7.1	A	7.2	A			25.5	A	24.1	A	24.9	A	6.9	A	6.1	A	6.5	A						
USGS	01482800	1978-09-11	13400	A	7240	A	10200	A	7.4	A	7.2	A	7.3	A			25.7	A	24.5	A	25.1	A	6.9	A	6.3	A	6.6	A						
USGS	01482800	1978-09-12	12000	A	5360	A	8230	A	7.3	A	7.1	A	7.2	A			26.4	A	24.6	A	25.3	A	6.9	A	6.4	A	6.6	A						
USGS	01482800	1978-09-13	15800	A	5120	A	8390	A	7.5	A	7.1	A	7.3	A			25.1	A	23.6	A	24.4	A	7.2	A	6.6	A	6.9	A						
USGS	01482800	1978-09-14	17200	A	7160	A	10700	A	7.5	A	7.2	A	7.3	A			24.6	A	23.5	A	23.9	A	7.4	A	6.8	A	7.0	A						
USGS	01482800	1978-09-15	14600	A	7760	A	10900	A	7.4	A	7.2	A	7.3	A			24.5	A	23.4	A	23.8	A	7.1	A	6.6	A	7.0	A						
USGS	01482800	1978-09-16	15200	A	7360	A	10500	A	7.4	A	7.1	A	7.2	A			25.0	A	23.4	A	24.1	A	7.0	A	6.5	A	6.7	A						
USGS	01482800	1978-09-17	15600	A	7200	A	10500	A	7.4	A	7.1	A	7.2	A			24.6	A	23.6	A	24.1	A	7.0	A	6.5	A	6.7	A						
USGS	01482800	1978-09-18	16400	A	7600	A	11000	A	7.4	A	7.1	A	7.2	A			25.4	A	23.6	A	24.4	A	7.2	A	6.4	A	6.6	A						
USGS	01482800	1978-09-19	15600	A	7920	A	11000	A	7.3	A	7.1	A	7.2	A			24.9	A	23.5	A	24.1	A	6.8	A	6.3	A	6.5	A						
USGS	01482800	1978-09-20	16400	A	8200	A	11800	A	7.3	A	7.1	A	7.2	A			24.6	A	23.5	A	24.1	A	6.9	A	6.2	A	6.5	A						
USGS	01482800	1978-09-21	14800	A	8200	A	10900	A	7.3	A	7.1	A	7.2	A			24.9	A	23.5	A	24.1	A	6.9	A	6.2	A	6.4	A						
USGS	01482800	1978-09-22	13400	A	7200	A	9470	A	7.2	A	7.1	A	7.1	A			25.0	A	23.1	A	24.1	A	6.8	A	6.1	A	6.4	A						
USGS	01482800	1978-09-23	16400	A	7200	A	11500	A	7.4	A	7.1	A	7.3	A			24.4	A	22.9	A	23.4	A	7.1	A	6.6	A	6.8	A						
USGS	01482800	1978-09-24	15800	A	8600	A	12200	A	7.3	A	7.2	A	7.3	A			24.5	A	22.6	A	23.3	A	7.1	A	6.6	A	6.8	A						
USGS	01482800	1978-09-25	16000	A	8200	A	11200	A	7.4	A	7.1	A	7.2	A			24.1	A	22.1	A	23.1	A	7.2	A	6.5	A	6.8	A						
USGS	01482800	1978-09-26	18300	A	8200	A	12400	A	7.5	A	7.2	A	7.3	A			23.1	A	21.5	A	22.1	A	7.8	A	6.9	A	7.3	A						
USGS	01482800	1978-09-27	19000	A	9360	A	14300	A	7.6	A	7.2	A	7.4	A			23.0	A	21.5	A	22.2	A	7.7	A	6.9	A	7.3	A						
USGS	01482800	1978-09-28	19200	A	10200	A	14200	A	7.5	A	7.3	A	7.4	A			22.8	A	21.1	A	22.1	A	7.6	A	7.0	A	7.3	A						
USGS	01482800	1978-09-29	20800	A	10000	A	14500	A	7.5	A	7.3	A	7.4	A			22.4	A	20.1	A	21.1	A	8.3	A	7.4	A	7.7	A						
USGS	01482800	1978-09-30	20600	A	10600	A	14800	A	7.5	A	7.3	A	7.4	A			22.0	A	20.6	A	21.3	A	8.3	A	7.5	A	7.8	A						
USGS	01482800	1978-10-01	19600	A	11200	A	14700	A	7.5	A	7.3	A	7.4	A			22.0	A	21.0	A	21.4	A	8.3	A	7.5	A	7.7	A						
